"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       
        1446, 0.015628680123704,  -10.650000755534,  -12.038007609391,  -12.124210798317,  -11.303466932106,  -15.043570673908, 0.071000096230891,   1.2349507527511
        1447, 0.015628065983425,  -10.651159543337,  -12.038935710657,   -12.12513310588,  -11.304842720539,  -15.041336101418, 0.071000094890899,    1.234950753032
        1448, 0.015627496204969,   -10.65231874276,  -12.039861253237,  -12.126053860824,  -11.306217417441,  -15.039124402258, 0.071000093534723,    1.234950753304
        1449, 0.015626920902759,  -10.653478349158,  -12.040784803226,  -12.126973416869,   -11.30759119453,  -15.036935175011, 0.071000092162392,   1.2349507535663
        1450, 0.015626320988973,  -10.654638357145,  -12.041705673348,  -12.127890822722,  -11.308964032355,  -15.034767938659, 0.071000090773956,   1.2349507538183
        1451, 0.015625741867769,  -10.655798758186,  -12.042624345622,  -12.128805110441,  -11.310334954984,  -15.032622415586, 0.071000089369518,   1.2349507540592
        1452, 0.015625148099794,  -10.656959547571,   -12.04354131522,  -12.129717332928,  -11.311703352575,  -15.030498423775, 0.071000087949239,   1.2349507542893
        1453, 0.015624940151307,  -10.658120722008,  -12.044457647647,   -12.13062783453,  -11.313068883118,  -15.028395944476, 0.071000086513342,   1.2349507545091
        1454, 0.015624382756014,  -10.659282282922,  -12.045373488231,  -12.131536950912,  -11.314431602153,  -15.026315119353, 0.071000085062064,   1.2349507547196
        1455, 0.015623824293956,  -10.660444229918,  -12.046288412933,  -12.132446095384,   -11.31579178643,   -15.02425594926, 0.071000083595612,   1.2349507549218
        1456, 0.015623286779684,  -10.661606566906,  -12.047202383857,  -12.133354434512,  -11.317150382279,  -15.022218299412, 0.071000082114134,   1.2349507551163
        1457, 0.015622756168038,   -10.66276928812,  -12.048115036406,   -12.13426154908,  -11.318507462786,  -15.020201878573, 0.071000080617708,    1.234950755303
        1458, 0.015622167066484,  -10.663932395542,  -12.049025742239,  -12.135167525186,  -11.319863930807,  -15.018206232186, 0.071000079106378,   1.2349507554814
        1459, 0.015621613358219,  -10.665095879749,  -12.049934236453,   -12.13607173405,   -11.32121932756,  -15.016230911395, 0.071000077580182,   1.2349507556507
        1460, 0.015621088258727,  -10.666259732922,  -12.050840466027,  -12.136972500532,  -11.322573029174,  -15.014275509415, 0.071000076039206,   1.2349507558104
        1461, 0.015620539324213,  -10.667423951407,  -12.051745435569,  -12.137870437823,  -11.323924641495,  -15.012339803287, 0.071000074483601,   1.2349507559603
        1462, 0.015619972447027,  -10.668588530223,   -12.05264898809,  -12.138767504905,  -11.325273582025,  -15.010423753837, 0.071000072913574,   1.2349507561009
        1463, 0.015619407829918,  -10.669753469744,  -12.053552117009,  -12.139663531246,    -11.3266197874,  -15.008527426364, 0.071000071329366,    1.234950756233
        1464, 0.015618836520819,  -10.670918768028,  -12.054454608428,  -12.140559172671,  -11.327963175056,  -15.006650936698, 0.071000069731189,   1.2349507563575
        1465, 0.015618266825375,   -10.67208443229,  -12.055356640188,  -12.141453297592,  -11.329304850852,  -15.004794238455, 0.071000068119203,   1.2349507564752
        1466, 0.015617697937969,  -10.673250458271,  -12.056257448091,  -12.142347539988,  -11.330644949198,  -15.002957122714, 0.071000066493491,   1.2349507565862
        1467, 0.015617134399864,  -10.674416844764,  -12.057156717741,  -12.143240445502,  -11.331984039449,  -15.001139257338, 0.071000064854085,   1.2349507566901
        1468, 0.015616618541184,  -10.675583586392,  -12.058054342504,  -12.144131154992,  -11.333322105867,  -14.999340166047, 0.071000063201002,   1.2349507567862
        1469, 0.015616063508844,  -10.676750679782,  -12.058949931463,  -12.145019745285,  -11.334659134932,   -14.99755939217, 0.071000061534289,   1.2349507568739
        1470, 0.015615503208702,  -10.677918115671,  -12.059843958823,  -12.145904063894,  -11.335994058341,  -14.995796674331, 0.071000059854063,   1.2349507569528
        1471, 0.015614945144022,  -10.679085889593,  -12.060736898869,  -12.146787582739,   -11.33732661832,  -14.994051864839,  0.07100005816051,   1.2349507570231
        1472, 0.015614405139172,  -10.680253998994,  -12.061628885011,  -12.147669453002,  -11.338656344141,  -14.992325012714, 0.071000056453863,   1.2349507570855
        1473, 0.015613822035278,  -10.681422447501,  -12.062520645978,  -12.148552026484,  -11.339983515824,  -14.990616223763, 0.071000054734369,   1.2349507571409
        1474, 0.015613236938983,  -10.682591234853,  -12.063411528146,  -12.149433977831,  -11.341308563785,  -14.988925585953, 0.071000053002216,   1.2349507571903
        1475, 0.015612676410569,  -10.683760362747,  -12.064302030314,  -12.150316527844,  -11.342632132396,  -14.987253052466, 0.071000051257524,   1.2349507572339
        1476, 0.015612191526743,   -10.68492982856,  -12.065191421407,  -12.151197142766,  -11.343954504474,  -14.985598386065, 0.071000049500344,   1.2349507572717
        1477, 0.015611639542625,  -10.686099629457,  -12.066079238078,  -12.152077290696,  -11.345275951767,  -14.983961245716, 0.071000047730679,    1.234950757303
        1478,  0.01561109824476,  -10.687269762535,  -12.066965494476,  -12.152954973973,  -11.346596492959,  -14.982341261043, 0.071000045948534,   1.2349507573272
        1479, 0.015610552989865,  -10.688440218094,  -12.067849700019,  -12.153829675538,  -11.347915302148,  -14.980738085188, 0.071000044153969,   1.2349507573435
        1480, 0.015610011361242,  -10.689610993311,  -12.068732935583,  -12.154701862585,   -11.34923197576,  -14.979151534904,  0.07100004234712,    1.234950757352
        1481, 0.015609457079622,  -10.690782083905,  -12.069615340247,  -12.155572510427,  -11.350546058339,  -14.977581569442, 0.071000040528183,   1.2349507573531
        1482, 0.015608928772084,  -10.691953490191,     -12.070496815,  -12.156442844394,  -11.351857429736,  -14.976028247754, 0.071000038697394,   1.2349507573477
        1483,  0.01560834016779,  -10.693125214512,  -12.071377914305,  -12.157314077491,  -11.353166596446,  -14.974491683228, 0.071000036854973,   1.2349507573366
        1484,  0.01560777233266,  -10.694297258407,  -12.072258902678,  -12.158185072335,  -11.354474247454,   -14.97297186885, 0.071000035001091,   1.2349507573205
        1485, 0.015607210648048,  -10.695469618137,  -12.073139091528,  -12.159056781396,  -11.355780393566,  -14.971468738813, 0.071000033135838,   1.2349507572995
        1486, 0.015606653401479,  -10.696642296964,  -12.074017978097,  -12.159928543897,  -11.357086025632,  -14.969982083093, 0.071000031259249,   1.2349507572732
        1487, 0.015606090229167,   -10.69781528606,  -12.074895119121,  -12.160797171997,  -11.358390685261,  -14.968511606009, 0.071000029371328,    1.234950757241
        1488, 0.015605525788449,  -10.698988580478,  -12.075771027055,  -12.161664166867,   -11.35969394069,  -14.967057020059, 0.071000027472101,   1.2349507572023
        1489, 0.015604971289262,  -10.700162175508,  -12.076645314168,    -12.1625296344,  -11.360995365252,  -14.965618161035, 0.071000025561646,   1.2349507571566
        1490, 0.015604446241449,  -10.701336068893,  -12.077518614789,  -12.163393348973,  -11.362294604758,  -14.964194902223, 0.071000023640105,   1.2349507571042
        1491, 0.015603847425603,  -10.702510259992,  -12.078391134481,  -12.164254851407,  -11.363591399212,  -14.962787295852, 0.071000021707676,   1.2349507570456
        1492, 0.015603285592096,  -10.703684745001,  -12.079263325733,  -12.165117534091,  -11.364885476539,  -14.961395363596, 0.071000019764566,   1.2349507569817
        1493, 0.015602729103079,  -10.704859530802,  -12.080135202805,  -12.165980191591,  -11.366177833615,  -14.960019179994, 0.071000017810957,   1.2349507569133
        1494, 0.015602184662876,  -10.706034616019,  -12.081006383142,  -12.166844281796,  -11.367468913694,   -14.95865867057, 0.071000015846979,   1.2349507568405
        1495, 0.015601637679144,  -10.707209999271,  -12.081876990583,  -12.167707536333,  -11.368759088391,  -14.957313668046, 0.071000013872695,   1.2349507567634
        1496, 0.015601097255845,   -10.70838567688,  -12.082746150393,  -12.168570593345,   -11.37004850538,  -14.955983953847, 0.071000011888137,   1.2349507566815
        1497, 0.015600535820427,  -10.709561643279,  -12.083613880436,  -12.169431792438,  -11.371336977801,  -14.954669271252, 0.071000009893327,    1.234950756594
        1498, 0.015599971457638,  -10.710737891901,   -12.08448033823,  -12.170291539561,  -11.372623649262,  -14.953369432433, 0.071000007888329,   1.2349507565006
        1499,    0.015599421038,  -10.711914423115,  -12.085345530084,  -12.171149042616,  -11.373908730039,   -14.95208436648, 0.071000005873252,   1.2349507564013
        1500, 0.015598860067288,  -10.713091230446,  -12.086209886854,  -12.172005559216,  -11.375191219996,  -14.950814077177,  0.07100000384826,   1.2349507562964
        1501, 0.015598313815579,  -10.714268316688,  -12.087073847521,  -12.172862174717,  -11.376471385314,  -14.949558613199, 0.071000001813534,   1.2349507561866
        1502, 0.015597794869594,  -10.715445683301,  -12.087937278232,  -12.173719131048,  -11.377749590386,  -14.948317979049, 0.070999999769243,   1.2349507560726
        1503, 0.015597238772606,  -10.716623331274,  -12.088800671043,  -12.174576921124,  -11.379026212307,  -14.947092189353, 0.070999997715525,   1.2349507559549
        1504, 0.015596675898339,  -10.717801259603,  -12.089663274043,  -12.175433765288,  -11.380301757034,   -14.94588106314, 0.070999995652452,   1.2349507558334
        1505, 0.015596137525896,  -10.718979465866,  -12.090525038211,   -12.17629118153,  -11.381576563826,  -14.944684384718, 0.070999993580067,    1.234950755708
        1506, 0.015595559397478,  -10.720157948123,  -12.091385807419,  -12.177147510337,  -11.382850615052,   -14.94350188538,  0.07099999149839,   1.2349507555779
        1507, 0.015594983914456,  -10.721336697065,  -12.092245178333,  -12.178001029215,  -11.384123347923,  -14.942333352755, 0.070999989407481,   1.2349507554428
        1508, 0.015594462125249,   -10.72251570877,  -12.093103131459,  -12.178854075562,  -11.385394312097,  -14.941178654448, 0.070999987307434,   1.2349507553025
        1509, 0.015593927259603,  -10.723694984217,  -12.093960481053,  -12.179706653972,  -11.386663457193,  -14.940037771431, 0.070999985198395,   1.2349507551571
        1510, 0.015593792666446,  -10.724874518288,   -12.09481731952,  -12.180556652559,  -11.387930032785,  -14.938910752448, 0.070999983080543,   1.2349507550073
        1511, 0.015593582390873,  -10.726054313903,  -12.095673689407,  -12.181408127789,  -11.389194516568,  -14.937797641386, 0.070999980954048,   1.2349507548537
        1512, 0.015593101889623,  -10.727234375342,  -12.096530090425,  -12.182261491195,  -11.390457524279,  -14.936698446414, 0.070999978819047,   1.2349507546968
        1513, 0.015592570229855,  -10.728414699529,   -12.09738584025,  -12.183113658212,  -11.391719198773,  -14.935613075661, 0.070999976675622,    1.234950754537
        1514, 0.015592028820462,  -10.729595287217,  -12.098241134745,  -12.183966318226,  -11.392980111883,   -14.93454134145, 0.070999974523814,   1.2349507543738
        1515, 0.015591458505277,  -10.730776134906,  -12.099095924235,  -12.184817035075,  -11.394240290783,  -14.933482958774, 0.070999972363638,   1.2349507542069
        1516,  0.01559095461437,  -10.731957235958,   -12.09994921938,  -12.185666087441,  -11.395499333633,  -14.932437678881,  0.07099997019512,   1.2349507540358
        1517, 0.015590455888011,   -10.73313858864,  -12.100801559522,  -12.186514236189,  -11.396757112661,  -14.931405303369, 0.070999968018326,   1.2349507538599
        1518, 0.015589905443055,  -10.734320185686,  -12.101653145811,  -12.187360027151,  -11.398012781294,   -14.93038571367, 0.070999965833383,   1.2349507536796
        1519, 0.015589340485526,  -10.735502027296,  -12.102504315096,  -12.188205001668,  -11.399266275163,  -14.929378929405, 0.070999963640462,   1.2349507534951
        1520,  0.01558898733925,  -10.736684114652,   -12.10335479752,  -12.189051694894,  -11.400517740096,  -14.928384997718, 0.070999961439742,   1.2349507533071
        1521, 0.015588776695138,  -10.737866448809,  -12.104205542786,  -12.189898303214,  -11.401767402555,  -14.927403958796, 0.070999959231382,   1.2349507531163
        1522, 0.015588237879186,  -10.739049032776,  -12.105055918278,  -12.190745204514,  -11.403016022783,  -14.926435790158, 0.070999957015501,   1.2349507529231
        1523, 0.015587742716535,  -10.740231861927,  -12.105906370331,  -12.191592554057,  -11.404263415897,  -14.925480350251, 0.070999954792144,   1.2349507527273
        1524, 0.015587242419016,  -10.741414936927,  -12.106756017157,  -12.192439239194,  -11.405510082719,  -14.924537429344, 0.070999952561326,   1.2349507525285
        1525, 0.015586722017693,  -10.742598256835,  -12.107604755814,  -12.193285019137,  -11.406756388503,  -14.923606786387,  0.07099995032306,   1.2349507523264
        1526,  0.01558619229928,  -10.743781810222,  -12.108452554214,   -12.19412846476,   -11.40800088583,  -14.922688188028, 0.070999948077368,   1.2349507521203
        1527, 0.015585677334424,  -10.744965599116,  -12.109299911408,  -12.194969494645,  -11.409244087243,   -14.92178145646, 0.070999945824331,   1.2349507519101
        1528, 0.015585156249182,   -10.74614961695,  -12.110146532739,  -12.195809603084,  -11.410485092648,  -14.920886533288, 0.070999943564083,    1.234950751696
        1529, 0.015584633150327,   -10.74733386389,  -12.110992972493,  -12.196649276661,  -11.411723873096,  -14.920003444292, 0.070999941296797,   1.2349507514787
        1530, 0.015584093483344,  -10.748518343692,  -12.111839325309,  -12.197489302214,  -11.412960953883,  -14.919132181159,  0.07099993902264,   1.2349507512587
        1531, 0.015583582507833,  -10.749703056525,  -12.112685808713,  -12.198331136253,  -11.414196585189,  -14.918272753496,  0.07099993674176,   1.2349507510366
        1532, 0.015583053917156,  -10.750888002874,  -12.113532156254,  -12.199173528316,  -11.415431267962,  -14.917425118867, 0.070999934454241,   1.2349507508125
        1533, 0.015582549430248,  -10.752073182014,  -12.114377991212,  -12.200015614673,  -11.416665279714,  -14.916589120178, 0.070999932160126,   1.2349507505862
        1534, 0.015582020579153,  -10.753258589325,   -12.11522345708,  -12.200856616014,  -11.417898526894,  -14.915764554472, 0.070999929859427,   1.2349507503573
        1535, 0.015581490345703,  -10.754444223021,  -12.116068499054,  -12.201696590985,  -11.419130993256,  -14.914951218492, 0.070999927552156,   1.2349507501252
        1536, 0.015580994485361,  -10.755630076246,  -12.116912601024,  -12.202534800128,  -11.420361882606,  -14.914148944417, 0.070999925238359,   1.2349507498897
        1537, 0.015580500617035,  -10.756816146694,  -12.117756001664,  -12.203371110081,  -11.421591031832,  -14.913357653046, 0.070999922918124,   1.2349507496507
        1538, 0.015579967116959,  -10.758002435105,  -12.118599316755,  -12.204206912126,  -11.422818148796,  -14.912577310551, 0.070999920591581,   1.2349507494087
        1539, 0.015579489122078,  -10.759188939549,  -12.119442472074,  -12.205042746063,   -11.42404321533,  -14.911807938535, 0.070999918258882,   1.2349507491641
        1540, 0.015578991075925,  -10.760375664541,  -12.120285765328,  -12.205878999643,  -11.425266980177,  -14.911049494748,  0.07099991592017,   1.2349507489175
        1541, 0.015578491695201,  -10.761562609978,  -12.121129525123,   -12.20671619839,  -11.426489458076,  -14.910301966518, 0.070999913575558,   1.2349507486693
        1542, 0.015577966623461,  -10.762749775932,  -12.121973038341,  -12.207553669934,  -11.427711361519,  -14.909565216606, 0.070999911225117,   1.2349507484193
        1543, 0.015577451041451,  -10.763937157059,    -12.1228160883,  -12.208390998212,  -11.428932464715,  -14.908839112471, 0.070999908868886,   1.2349507481674
        1544, 0.015576946081553,  -10.765124753345,  -12.123658777914,  -12.209229185641,  -11.430153017681,  -14.908123452931, 0.070999906506877,    1.234950747913
        1545, 0.015576437808538,  -10.766312560026,  -12.124500928618,  -12.210064565859,  -11.431372532871,  -14.907418124578, 0.070999904139133,   1.2349507476559
        1546, 0.015575934786684,  -10.767500570176,  -12.125342565743,  -12.210898210349,  -11.432590312924,  -14.906723053836,  0.07099990176572,   1.2349507473959
        1547, 0.015575427834625,  -10.768688787177,   -12.12618382667,  -12.211732482304,  -11.433806555753,  -14.906038192103, 0.070999899386738,   1.2349507471331
        1548, 0.015574890625565,   -10.76987720652,  -12.127024958726,  -12.212564899763,   -11.43502064854,  -14.905363565306, 0.070999897002308,   1.2349507468679
        1549, 0.015574412411613,  -10.771065833305,  -12.127866052184,  -12.213399284491,  -11.436233283162,  -14.904699194823, 0.070999894612565,   1.2349507466009
        1550, 0.015573919537718,  -10.772254668104,   -12.12870767991,  -12.214234841627,   -11.43744469846,  -14.904045036807,  0.07099989221762,   1.2349507463325
        1551, 0.015573410289304,  -10.773443712858,  -12.129549368905,  -12.215069013374,  -11.438655432188,  -14.903400995693, 0.070999889817546,   1.2349507460628
        1552, 0.015572898215712,  -10.774632959731,  -12.130390796662,  -12.215904315821,  -11.439865076713,  -14.902766938044, 0.070999887412389,   1.2349507457915
        1553, 0.015572524179537,  -10.775822414602,  -12.131232248789,   -12.21674049795,  -11.441074719197,  -14.902142696105, 0.070999885002174,   1.2349507455183
        1554, 0.015572020034727,  -10.777012066641,  -12.132073287775,  -12.217574148314,  -11.442283191411,  -14.901528129338, 0.070999882586937,   1.2349507452429
        1555,  0.01557150428599,  -10.778201914313,  -12.132913660348,  -12.218407366057,  -11.443490538448,  -14.900923144827, 0.070999880166741,   1.2349507449651
        1556, 0.015571035557482,  -10.779391955048,  -12.133753900693,  -12.219240015073,  -11.444696310633,  -14.900327732585, 0.070999877741679,   1.2349507446849
        1557, 0.015570507134146,  -10.780582189171,  -12.134593795412,  -12.220073098586,  -11.445900452951,  -14.899741890631, 0.070999875311856,   1.2349507444026
        1558, 0.015570012524054,  -10.781772615268,  -12.135433855418,  -12.220906336184,   -11.44710280067,  -14.899165682368, 0.070999872877404,   1.2349507441187
        1559, 0.015569538433333,  -10.782963237113,  -12.136273930316,  -12.221740289701,  -11.448303901196,  -14.898599116946, 0.070999870438431,   1.2349507438335
        1560, 0.015569018044843,    -10.7841540581,  -12.137114397562,   -12.22257573559,  -11.449504375481,  -14.898042151405, 0.070999867995007,   1.2349507435473
        1561, 0.015568517410371,  -10.785345073646,  -12.137954996462,  -12.223410518786,  -11.450703981873,  -14.897494670127, 0.070999865547183,   1.2349507432601
        1562, 0.015567997909149,  -10.786536282449,  -12.138795689149,  -12.224244850533,  -11.451902927036,  -14.896956538997, 0.070999863094975,   1.2349507429714
        1563, 0.015567478524297,  -10.787727682433,  -12.139635941407,  -12.225079964434,  -11.453101458929,  -14.896427568181, 0.070999860638414,    1.234950742681
        1564, 0.015566965314377,  -10.788919269621,  -12.140475902422,  -12.225914109316,  -11.454299047342,  -14.895907639135, 0.070999858177543,   1.2349507423885
        1565, 0.015566462754789,  -10.790111038028,  -12.141315720279,  -12.226745997353,  -11.455495099038,  -14.895396713837, 0.070999855712439,    1.234950742094
        1566, 0.015565990275048,  -10.791302989484,  -12.142155169387,  -12.227578820242,  -11.456689737105,  -14.894894782824, 0.070999853243206,   1.2349507417975
        1567, 0.015565482243622,  -10.792495121554,  -12.142994545346,  -12.228412874927,  -11.457882644509,   -14.89440187364, 0.070999850769967,   1.2349507414996
        1568, 0.015564990932441,  -10.793687439854,  -12.143834294768,  -12.229246411476,  -11.459074547704,   -14.89391803873, 0.070999848292839,   1.2349507412006
        1569,  0.01556446458535,  -10.794879940656,  -12.144674278206,   -12.23008218007,  -11.460265076682,  -14.893443273337, 0.070999845811914,   1.2349507409009
        1570, 0.015563965752387,  -10.796072630341,  -12.145514721797,  -12.230919759215,  -11.461455441112,  -14.892977527073, 0.070999843327252,   1.2349507406005
        1571, 0.015563473493639,   -10.79726550282,  -12.146354831918,  -12.231755961957,  -11.462645118635,  -14.892520689405, 0.070999840838878,   1.2349507402992
        1572, 0.015562963333121,  -10.798458556013,   -12.14719531389,  -12.232592468437,  -11.463834253498,  -14.892072612702,   0.0709998383468,   1.2349507399966
        1573, 0.015562455769377,   -10.79965178684,  -12.148035455101,  -12.233427684659,  -11.465022540685,   -14.89163314424, 0.070999835851039,   1.2349507396924
        1574, 0.015561952111111,  -10.800845192452,  -12.148875162545,   -12.23426195668,  -11.466209731499,  -14.891202206081, 0.070999833351642,   1.2349507393865
        1575,  0.01556143213769,  -10.802038770746,  -12.149714789153,  -12.235095582688,  -11.467395613214,   -14.89077975975, 0.070999830848692,   1.2349507390788
        1576, 0.015560964040583,  -10.803232520723,  -12.150554701104,  -12.235928831406,  -11.468579848191,  -14.890365810839, 0.070999828342299,   1.2349507387696
        1577, 0.015560462759823,  -10.804426444319,  -12.151394845046,  -12.236764122024,  -11.469762953302,  -14.889960369462, 0.070999825832587,   1.2349507384595
        1578, 0.015559954419253,  -10.805620540638,  -12.152235051042,   -12.23760078483,  -11.470944691297,  -14.889563478491, 0.070999823319659,   1.2349507381488
        1579, 0.015559464968354,  -10.806814816053,  -12.153075545762,  -12.238437774172,  -11.472126239864,  -14.889175087319,   0.0709998208036,   1.2349507378377
        1580, 0.015558977533207,  -10.808009260915,  -12.153916648373,  -12.239275603435,  -11.473306655868,  -14.888795133498, 0.070999818284454,    1.234950737526
        1581, 0.015558468192794,  -10.809203882139,  -12.154757711871,  -12.240114675447,  -11.474487305009,  -14.888423524001, 0.070999815762237,   1.2349507372137
        1582,  0.01555797723626,  -10.810398671909,  -12.155598718229,  -12.240952497741,  -11.475667131277,  -14.888060114088, 0.070999813236961,   1.2349507369002
        1583, 0.015557511902778,  -10.811593627619,  -12.156439614375,    -12.2417891026,  -11.476846022104,  -14.887704810656, 0.070999810708656,   1.2349507365853
        1584, 0.015557026272555,  -10.812788746164,  -12.157280056767,  -12.242625298033,  -11.478023703977,  -14.887357543252, 0.070999808177372,    1.234950736269
        1585,  0.01555651546343,  -10.813984028714,  -12.158120742814,  -12.243461292823,  -11.479200080925,  -14.887018289709,  0.07099980564319,   1.2349507359513
        1586, 0.015556016076875,  -10.815179473341,  -12.158961639625,  -12.244296669493,  -11.480374872334,  -14.886687063662, 0.070999803106211,   1.2349507356327
        1587, 0.015555538542191,  -10.816375082854,  -12.159803126684,  -12.245133565448,  -11.481548581358,  -14.886363870067, 0.070999800566536,   1.2349507353135
        1588,   0.0155552036073,  -10.817570860588,  -12.160644825797,   -12.24597230645,  -11.482721897817,  -14.886048663583, 0.070999798024257,    1.234950734994
        1589, 0.015554982764151,  -10.818766798317,  -12.161487101583,  -12.246810558783,  -11.483894062369,  -14.885741401531, 0.070999795479438,   1.2349507346742
        1590, 0.015554503619107,  -10.819962904281,  -12.162329889122,  -12.247651352885,  -11.485066256305,  -14.885441996496, 0.070999792932115,    1.234950734354
        1591, 0.015554082512563,  -10.821159170618,  -12.163172306247,   -12.24848994011,   -11.48623798464,  -14.885150337323, 0.070999790382318,   1.2349507340332
        1592, 0.015553607201507,  -10.822355594761,   -12.16401475599,  -12.249328192509,  -11.487408952726,  -14.884866325807, 0.070999787830069,   1.2349507337114
        1593, 0.015553131194479,  -10.823552175195,  -12.164857369817,  -12.250167975011,  -11.488579021898,  -14.884589898018, 0.070999785275408,   1.2349507333884
        1594, 0.015552661335423,  -10.824748910417,  -12.165699867695,  -12.251006688095,  -11.489748108004,  -14.884321022495, 0.070999782718391,   1.2349507330644
        1595, 0.015552203819549,  -10.825945798403,  -12.166542447778,  -12.251844116392,  -11.490915567293,  -14.884059710165, 0.070999780159105,   1.2349507327396
        1596, 0.015551738567314,  -10.827142840152,  -12.167385743797,   -12.25268219617,  -11.492081728396,  -14.883805970032, 0.070999777597636,   1.2349507324142
        1597, 0.015551254031915,  -10.828340040123,  -12.168229146684,  -12.253521788078,  -11.493247160924,  -14.883559775761, 0.070999775034067,   1.2349507320885
        1598, 0.015550765840525,  -10.829537396079,  -12.169073349314,   -12.25436265755,  -11.494411927298,  -14.883321079631, 0.070999772468452,   1.2349507317628
        1599, 0.015550294765625,  -10.830734910694,  -12.169917912946,  -12.255203976011,  -11.495576591807,  -14.883089775678, 0.070999769900838,   1.2349507314368
        1600, 0.015549829322299,  -10.831932577547,  -12.170762834958,   -12.25604364678,  -11.496740673782,  -14.882865762359, 0.070999767331257,   1.2349507311105
        1601, 0.015549355122971,  -10.833130393074,  -12.171607921932,  -12.256885049851,   -11.49790391662,  -14.882648929776,  0.07099976475974,   1.2349507307835
        1602, 0.015548879385527,  -10.834328362426,  -12.172453099134,  -12.257726694648,  -11.499067168436,  -14.882439192127, 0.070999762186326,   1.2349507304557
        1603, 0.015548414803616,  -10.835526474331,  -12.173298057193,  -12.258565736208,  -11.500228976157,  -14.882236548519, 0.070999759611078,   1.2349507301271
        1604, 0.015547916015576,  -10.836724729751,  -12.174143301532,  -12.259405410512,  -11.501389360081,  -14.882041001627, 0.070999757034063,   1.2349507297978
        1605, 0.015547459254047,  -10.837923132948,  -12.174988551772,  -12.260247124381,  -11.502548801308,   -14.88185256131, 0.070999754455366,    1.234950729468
        1606,  0.01554701190168,  -10.839121685225,  -12.175834874791,  -12.261089582419,  -11.503707438534,    -14.8816712387, 0.070999751875057,   1.2349507291381
        1607, 0.015546523896144,  -10.840320385603,  -12.176681596076,  -12.261931298994,  -11.504865394709,  -14.881496980501, 0.070999749293195,   1.2349507288082
        1608, 0.015546022637663,  -10.841519233052,  -12.177528823624,  -12.262774587541,  -11.506022781314,  -14.881329737386, 0.070999746709818,   1.2349507284784
        1609, 0.015545547437888,  -10.842718228764,  -12.178376357882,  -12.263618413041,  -11.507180000008,  -14.881169399223, 0.070999744124955,   1.2349507281484
        1610, 0.015545078243948,  -10.843917368604,  -12.179224527223,  -12.264461686018,  -11.508336733483,  -14.881015828941, 0.070999741538629,    1.234950727818
        1611, 0.015544637832506,  -10.845116649926,  -12.180072630936,  -12.265304230842,  -11.509492824668,  -14.880868946281, 0.070999738950871,    1.234950727487
        1612, 0.015544451058277,   -10.84631606968,  -12.180920894272,  -12.266146471369,   -11.51064810378,  -14.880728709972,  0.07099973636173,   1.2349507271554
        1613,  0.01554440748575,  -10.847515628515,  -12.181769424072,  -12.266988766231,  -11.511802324628,  -14.880595088524, 0.070999733771277,   1.2349507268232
        1614, 0.015543983654489,  -10.848715326338,  -12.182618096887,  -12.267832327349,  -11.512955607015,  -14.880468123754, 0.070999731179592,   1.2349507264906
        1615, 0.015543531020421,  -10.849915161356,  -12.183467211375,  -12.268676798998,  -11.514107822106,  -14.880347821689,  0.07099972858676,    1.234950726158
        1616,  0.01554304193321,  -10.851115137284,  -12.184317103273,  -12.269522239446,  -11.515259479243,  -14.880234180721, 0.070999725992848,   1.2349507258255
        1617, 0.015542561190358,  -10.852315252385,  -12.185167587493,  -12.270368108046,  -11.516410504507,  -14.880127174771, 0.070999723397894,   1.2349507254932
        1618, 0.015542083906115,  -10.853515507635,  -12.186018648976,  -12.271216446729,   -11.51756123301,  -14.880026721352, 0.070999720801927,   1.2349507251611
        1619, 0.015541600391358,  -10.854715905522,  -12.186870063158,  -12.272064263446,  -11.518712249868,  -14.879932714682, 0.070999718204958,   1.2349507248289
        1620,  0.01554110933066,  -10.855916436205,  -12.187721864475,  -12.272909711897,  -11.519862428302,  -14.879845062845, 0.070999715607005,   1.2349507244963
        1621, 0.015540663427867,  -10.857117096719,  -12.188573737591,  -12.273754466152,  -11.521011515522,   -14.87976370153, 0.070999713008098,   1.2349507241633
        1622, 0.015540197298213,  -10.858317890381,  -12.189425905506,  -12.274601684283,  -11.522159946127,  -14.879688571413,  0.07099971040829,   1.2349507238298
        1623, 0.015539725019089,  -10.859518816571,  -12.190278186634,  -12.275448301472,  -11.523307683788,   -14.87961966357, 0.070999707807653,   1.2349507234959
        1624, 0.015539378515077,  -10.860719873187,  -12.191130782182,   -12.27629579577,   -11.52445426804,  -14.879556991182, 0.070999705206272,   1.2349507231619
        1625, 0.015538937660517,  -10.861921062432,  -12.191984286253,  -12.277143806688,  -11.525600214772,  -14.879500568452, 0.070999702604215,   1.2349507228281
        1626, 0.015538476592502,  -10.863122383632,  -12.192838385432,  -12.277992724998,  -11.526745549338,  -14.879450400288, 0.070999700001548,   1.2349507224947
        1627, 0.015538027815111,  -10.864323837904,  -12.193693631879,  -12.278843716517,  -11.527890600456,   -14.87940642952, 0.070999697398308,   1.2349507221616
        1628, 0.015537549171885,  -10.865525424298,    -12.1945486567,  -12.279696498181,  -11.529035613681,  -14.879368586511, 0.070999694794517,   1.2349507218287
